id,condominio,anunciante,num_suites,num_vagas,num_quartos,area,rua,regiao,descricao,tipo_imovel,localidade,bairro,preco
477,0.0,SUCASA,0.0,1.0,2.0,177.0,Endereço Não Informado,RS,"Sobrado impecável com ótima localização, perfeito para quem quer ter seu próprio negocio. - 02/11/2017",Casa,Pelotas,Centro,477000
478,0.0,SUCASA,0.0,2.0,2.0,1.0,Endereço Não Informado,RS,,Casa,Pelotas,Fragata,243800
479,0.0,FUHRO SOUTO IMOBILIARIA,0.0,2.0,2.0,96.0,Rua José Rizzolo,RS,"EXCELENTE LINDÓIA DE ESQUINA: Todo reformado, porcelanato, gradeado, garagem para 2 carros, 2 splits, wc social azulejado, lavanderia, despe...",Apartamento,Pelotas,Cohab Lindóia,220000
480,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,1.0,57.0,Almirante Tamandare,RS,"ZONA DAS UNIVERSIDADES AMPLO: 1 dorm, piso laminado, sala de estar, wc social, área de serviço, andar alto. Aceita financiamento R$140.000",Apartamento,Pelotas,Três Vendas,140000
481,0.0,SUCASA,1.0,1.0,3.0,213.0,Endereço Não Informado,RS,,Casa,Pelotas,Laranjal,950000
482,200.0,SUCASA,0.0,1.0,2.0,146.0,Endereço Não Informado,RS,,Apartamento,Pelotas,Três Vendas,133000
483,0.0,Moyses Imóveis,1.0,2.0,3.0,224.0,Colina do Sol,RS,"Sobrado localizado na Colina do Sol, ótima posição solar, murado, 3 dormitórios sendo 1 suíte com banheira de hidromassagem, sala 2 ambiente...",Casa,Pelotas,Colina da Sol,954000
484,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,0.0,Fernando Osorio,RS,"GRANDE ÁREA A VENDA EM LOCALIZAÇÃO PRIVILEGIADA: Em região valorizada, área 100% útil para o desenvolvimento de investimentimos para diverso...",Galpão/Depósito/Armazém,Pelotas,Centro,2500000
485,577.0,MARQUES IMÓVEIS,1.0,1.0,3.0,129.0,,RS,"Apto CENTRO 3 Dormitórios (1 Suíte), Closet, Estar Social e jantar, Sacada fechada, Cozinha, área serviço, Elevador, Garagem, Piso Frio/Lami...",Apartamento,Pelotas,Centro,470000
486,180.0,SUCASA,0.0,0.0,2.0,1.0,Endereço Não Informado,RS,,Apartamento,Pelotas,Centro,140000
487,35.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,80.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,,Casa,Pelotas,Três Vendas,170000
488,0.0,SUCASA,0.0,0.0,3.0,79.0,Endereço Não Informado,RS,,Apartamento,Pelotas,Centro,290000
489,0.0,SUCASA,2.0,0.0,2.0,1.0,Endereço Não Informado,RS,,Casa,Pelotas,Fragata,296800
490,0.0,REQUINTE IMÓVEIS,2.0,4.0,5.0,386.0,Rua Gonçalves Chaves,RS,"2518- MANSÃO NO AREAL, PARA PESSOAS EXIGENTES- 5 dormitórios sendo 2 suítes, garagem para quatro carros, ótima posição solar.",Casa,Pelotas,Centro,1450000
491,0.0,SUCASA,0.0,1.0,3.0,183.0,Endereço Não Informado,RS,,Casa,Pelotas,Fragata,318000
492,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,93.0,Rua Coronel Alberto Rosa,RS,"AMPLO EXCELENTE LOCALIZAÇÃO: 2dorms. sala grande, 2wcs, área de serviço. R$280.000",Apartamento,Pelotas,Centro,280000
493,230.0,MAP Corretores de Imóveis,0.0,1.0,2.0,46.0,Rua Barão de Cotegipe,RS,"Apartamento bem localizado, próximo ao Fórum, Big e Centro. Condomínio com piscina, quadras esportivas, quiosques com churrasqueira, salão d...",Apartamento,Pelotas,Areal,140000
494,10.0,REQUINTE IMÓVEIS,0.0,0.0,0.0,30.0,Rua Marechal Deodoro,RS,"6957 - Sala comercial ideal para CONSULTÓRIO ODONTOLÓGICO, bem localizada, baixo valor de condomínio, estacionamentos e paradas de ônibus na...",Conjunto Comercial/Sala,Pelotas,Centro,106000
495,200.0,MAP Corretores de Imóveis,0.0,1.0,2.0,60.0,Rua Marcílio Dias,RS,"Excelente apartamento, térreo, localizado em frente a Colina do Sol. Financia.",Apartamento,Pelotas,Colina da Sol,185000
496,0.0,SUCASA,0.0,0.0,0.0,225.0,Endereço Não Informado,RS,Bairro planejado com infraestrutura completa. - 02/11/2017,Terreno Padrão,Pelotas,Três Vendas,96000
497,0.0,MARQUES IMÓVEIS,1.0,4.0,3.0,480.0,,RS,"0737 - Casa na ADOLFO FETTER, Las Acácias Parque Florencia, 3 dormitórios, 1 suíte, closet, estar íntimo, estar social, jantar, sacada, copa...",Casa,Pelotas,Recanto de Portugal,1650000
498,0.0,SUCASA,0.0,0.0,0.0,387.0,Endereço Não Informado,RS,"Terreno no Laranjal, murado. à 400 metros da praia! - 02/11/2017",Terreno Padrão,Pelotas,Laranjal,110000
499,0.0,HELDER LOPES IMOVEIS,0.0,0.0,0.0,175.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"Terreno com excelente localização no bairro Liberdade

ÁREA TOTAL – 175m²

7×25

Frente 7 – Fundo 7 – Laterais 25",Terreno Padrão,Pelotas,Três Vendas,85000
500,0.0,REQUINTE IMÓVEIS,0.0,0.0,3.0,80.0,Rua Ernani Osmar Blaas,RS,"2662 - Apartamento Lindoia, 3 dormitórios, e demais dependências, janelas de alumínio, piso flutuante, sacada, reformado, ótima conservação,...",Apartamento,Pelotas,Três Vendas,145000
501,0.0,FUHRO SOUTO IMOBILIARIA,2.0,4.0,3.0,290.0,Triunfo,RS,"LARANJAL:3 dorm,suíte, sala 2 ambientes. Ficam os móveis planejados, garagem para 4 carros com , ampla área de lazer com piscina.R$1.180.000...",Casa,Pelotas,Laranjal,1180000
502,0.0,SUCASA,0.0,2.0,3.0,150.0,Endereço Não Informado,RS,,Casa,Pelotas,Centro,424000
503,100.0,REQUINTE IMÓVEIS,0.0,0.0,1.0,27.0,Rua General Argolo,RS,"97205 - Requinte oferece: Excelente kitnet localizado próximo a Catedral. Com armários embutidos planejados na cozinha. Gás central, banheir...",Quitinete,Pelotas,Centro,170213
504,200.0,MAP Corretores de Imóveis,1.0,1.0,2.0,60.0,Rua Olegário Mariano,RS,"Casa muito boa, condomínio com infraestrutura completa. Financia.",Casa de Condomínio,Pelotas,Três Vendas,220000
505,120.0,MARQUES IMÓVEIS,0.0,1.0,2.0,42.0,,RS,"Apto FERREIRA VIANA 2 Dormit,Sala estar,Cozinha Mobiliada,Área serv,wc,Ar Condic.,Garagem,Piso Flutuante. Preço: R$ 180.000,00",Apartamento,Pelotas,Areal,180000
506,300.0,MAP Corretores de Imóveis,0.0,1.0,2.0,112.0,Rua Barao de Santa Tecla,RS,Apartamento amplo excelente. Localização central. Financia.,Apartamento,Pelotas,Centro,300000
507,0.0,MARQUES IMÓVEIS,0.0,0.0,0.0,426.0,,RS,"Terreno VEREDAS, próximo Clube, medindo 14,2x30. Preço: R$ 240.000,00",Terreno Padrão,Pelotas,Recanto de Portugal,240000
508,0.0,Ksa imóveis.,0.0,0.0,3.0,300.0,Rua Henrique Dias,RS,"Excelente casa no Fragata,bem localizada, de esquina toda gradeada. Possui Sala, 3 dormitórios,cozinha,banheiro social,salão com churrasquei...",Casa,Pelotas,Fragata,255000
509,0.0,MARQUES IMÓVEIS,1.0,3.0,3.0,200.0,,RS,"Casa CENTRO 3 Dormitórios (1 c/Suíte), Sala estar e jantar, Cozinha, Área serviço, Dep. Empregada, Ar condicionado, 2 Banheiros, 3 vagas Gar...",Casa,Pelotas,Centro,550000
510,0.0,MARQUES IMÓVEIS,1.0,0.0,2.0,60.0,,RS,"Casa Chalé LARANJAL  com 2 Dormitórios sendo 1 com Suíte, Sala estar, Cozinha, Banheiro Social, Área de Serviço. Preço: R$ 250.000,00",Casa,Pelotas,Laranjal,250000
511,0.0,Proper Consultoria Imobiliaria,0.0,4.0,4.0,324.0,,RS,"ótima para clínicas e consultórios, excelente conservação, 4 dormitórios, salas, escritórios, piscina, garagem fechada para 4 automóveis + e...",Casa,Pelotas,Centro,800000
512,140.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,46.0,Rua José Pinto Martins,RS,"COHABPEL APARTAMENTO 02 DORMITÓRIOS: Sala, cozinha, WC, todo em piso parquet, condomínio familiar,  ótima localização. R$ 130.000,00 16837",Apartamento,Pelotas,Centro,130000
513,900.0,REQUINTE IMÓVEIS,1.0,1.0,3.0,195.0,Rua General Argolo,RS,APTO. EM EXCELENTE ESTADO DE CONSERVAÇÃO,Apartamento,Pelotas,Centro,550000
514,370.0,SUCASA,1.0,0.0,3.0,134.0,Endereço Não Informado,RS,,Apartamento,Pelotas,Areal,350000
515,0.0,SUCASA,1.0,0.0,2.0,133.0,Endereço Não Informado,RS,,Casa,Pelotas,Areal,222600
516,0.0,MAP Corretores de Imóveis,0.0,0.0,2.0,150.0,,RS,"Casa excelente, em construção. Paredes na altura da laje já com madeiramento para colocação da laje. Terreno 13 x 34.",Casa,Pelotas,Las Acácias,350000
517,200.0,SUCASA,0.0,1.0,2.0,44.0,Endereço Não Informado,RS,,Apartamento,Pelotas,Areal,128000
518,0.0,SUCASA,0.0,2.0,2.0,132.0,Endereço Não Informado,RS,Ótima casa para comércio próximo ao Paulinho Moto Peças. - 02/11/2017,Casa,Pelotas,Três Vendas,250000
519,0.0,MARQUES IMÓVEIS,1.0,1.0,3.0,191.0,,RS,"Casa LARANJAL 03 Dormitórios (1 Suíte), Estar Social, Cozinha, Área serviço, 2 Banheiros, Garagem, Piso Frio/Laminado, Churrasqueira, Lareir...",Casa,Pelotas,Laranjal,385000
520,0.0,REQUINTE IMÓVEIS,1.0,1.0,2.0,150.0,Rua Tiradentes,RS,"5229 - Requinte oferece: casa central Tiradentes, com 2 dormitórios, sendo 1 suíte, sala de estar, cozinha, 2 banheiros, lavanderia, garagem...",Casa,Pelotas,Centro,350000
521,0.0,SUCASA,0.0,0.0,2.0,1.0,Endereço Não Informado,RS,,Apartamento,Pelotas,Centro,265000
522,80.0,Marcelo Karam Nogueira,1.0,2.0,3.0,140.0,Rua Barão de Azevedo Machado,RS,"Apartamento moderno e amplo, andar alto próximo a Dom Joaquim. 3 dormitórios sendo 1 suíte com closet, sala 2 ambientes com lareira e integr...",Apartamento,Pelotas,Zona Norte,699000
523,230.0,MARQUES IMÓVEIS,0.0,1.0,3.0,80.0,,RS,"Apto MARCILIO DIAS com 3 Dormitórios, Sala estar, Cozinha, Banheiro, Área de serviço, Garagem, Piso Frio. Preço: R$ 230.000,00",Apartamento,Pelotas,Centro,230000
524,0.0,SUCASA,0.0,0.0,0.0,28.0,Endereço Não Informado,RS,,Conjunto Comercial/Sala,Pelotas,Centro,85000
525,0.0,VILLAR IMÓVEIS,1.0,2.0,3.0,216.0,,RS,"Sobrado Veredas - Alto padrão
&nbsp;
A residência será dividida da seguinte forma: 3 dormitórios sendo 1 suíte, estar dois ambientes, cozin...",Casa de Condomínio,Pelotas,Laranjal,1160000
526,0.0,REQUINTE IMÓVEIS,0.0,0.0,0.0,5250.0,Ignácio Teixeira Macedo,RS,"7191 - OPORTUNIDADE TERRENO SÍTIO FLORESTA
Com prédio comercial, amplo terreno as margens da BR116, 1360m2 construídos, terreno medindo 70x...",Terreno Padrão,Pelotas,Três Vendas,1350000
527,0.0,MARQUES IMÓVEIS,2.0,2.0,4.0,253.0,,RS,"Casa ampla na ALBERTO ROSA, com 4 Dormitórios (sendo 2 com Suíte), Sala Estar, Jantar e íntima, Copa e Cozinha, Área de Serviço, 2 Banheiros...",Casa,Pelotas,Centro,800000
528,190.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,50.0,Rua Manuel Lucas de Oliveira,RS,"97724 - Requinte oferece: Apartamento Novo, 50.44m², 2 dormitórios, área de serviço, c/ churrasqueira, pátio interno, c/ vaga, salão de fest...",Apartamento,Pelotas,Fragata,159000
529,178.0,Oleiro Alves Imóveis,0.0,2.0,2.0,90.0,,RS,"Ótimo Imóvel, super bem localizado. Apartamento TÉRREO.",Apartamento,Pelotas,Centro,390000
530,0.0,HELDER LOPES IMOVEIS,0.0,3.0,3.0,140.0,Avenida Juscelino Kubitschek de Oliveira,RS,"CASA NUNCA HABITADA 

CASA NUNCA HABITADA, EM AV. DE GRANDE FLUXO. 140 m²

TERRENO 9×38
SALA ESTAR/JANTAR
3 DORMITÓRIOS (SUÍTE)
COZIN...",Casa,Pelotas,Porto,487000
531,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,3.0,70.0,Rua Gago Coutinho,RS,"REFORMADA AREAL: 3 dorms. garagem, ensolarada, piso frio e financiável. R$160.000. 10791",Casa,Pelotas,Areal,160000
532,0.0,REQUINTE IMÓVEIS,1.0,1.0,2.0,67.0,Avenida Bento Gonçalves,RS,"4109- Ótimo investimento Ed Hola, sucesso de venda e a requinte tem uma unidade para você que perdeu no lançamento!  parcelamento direto com...",Apartamento,Pelotas,Centro,430000
533,250.0,Moyses Imóveis,1.0,0.0,3.0,92.0,Alta Vista Three Towers,RS,"Apartamento 3 dormitórios sendo 1 suíte, sala 2 ambientes, banheiro social, cozinha americana, área de serviço e sacada de 10.09m². O Alta V...",Apartamento,Pelotas,Centro,394408
534,1.2,FUHRO SOUTO IMOBILIARIA,1.0,0.0,3.0,170.0,Rua Major Cícero Góes Monteiro,RS,"PRÉDIO TRADICIONAL CENTRAL: De frente, 190m privativos, norte/leste, amplo terraço, 3 dorms, suíte, closet, 2 elevadores, garagem privativa,...",Apartamento,Pelotas,Centro,550000
535,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,0.0,250.0,Rua Paul Cézanne,RS,,Terreno Padrão,Pelotas,Três Vendas,190000
536,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,200.0,Rua Barão de Jarau,RS,"Ótimo terreno na rua atrás da Esef todo murado com portão de ferro, falta só fechar os fundos, mas com boa localização. Código: T157",Terreno Padrão,Pelotas,Cohab Tablada,75000
537,120.0,MAP Corretores de Imóveis,0.0,2.0,2.0,110.0,Rua Tres de Maio,RS,"Apartamento amplo, excelente, localizado em região universitária e central. Financia.",Apartamento,Pelotas,Centro,379000
538,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,73.0,Rua Mortágua,RS,"RECANTO DE PORTUGAL: 2 dorms, sala de estar, cozinha americana com churrasqueira, amplo pátio. R$240.000",Casa,Pelotas,Recanto de Portugal,240000
539,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,0.0,289.0,Rua Paul Cézanne,RS,,Terreno Padrão,Pelotas,Três Vendas,220000
540,130.0,REQUINTE IMÓVEIS,0.0,0.0,1.0,45.0,Juscelino Kubitschek de Oliveira,RS,6647- Requinte oferece- Apartamento térreo de 1 dormitório com opção para dois com 45m² em condomínio fechado.,Apartamento,Pelotas,Areal,150000
541,300.0,MARQUES IMÓVEIS,0.0,0.0,2.0,76.0,,RS,"Apto p/investidor PORTO 2 Dormitórios, Estar social, cozinha, Área serviço, 2 Banheiros, Dependência Empregada, Piso Forração. Preço: R$ 225...",Apartamento,Pelotas,Centro,225000
542,150.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,43.0,Avenida Ferreira Viana,RS,"3574 - A Requinte oferece: Toscana, próximo ao shopping Pelotas, 2 dormitórios e demais dependências, ótimo estado de conservação, box vidro...",Apartamento,Pelotas,Areal,160000
543,0.0,MARQUES IMÓVEIS,1.0,2.0,4.0,216.0,,RS,"SOBRADO no CENTRO, 4 Dormitórios (1 C/Suíte),3 Closet, Sala estar e jantar, Copa e Cozinha Planejada, Fogão a lenha e Forno de Pizza, Área s...",Casa,Pelotas,Centro,980000
544,0.0,REQUINTE IMÓVEIS,0.0,0.0,6.0,168.0,Rua Voluntários da Pátria,RS,97473 - Requinte Oferece: CASA CONJUGADA PARA INVESTIMENTO casa da frente 2 dormitórios mais 4 kitnet de 1 dormitórios locados!  ideal para ...,Casa,Pelotas,Centro,180000
545,0.0,MAP Corretores de Imóveis,0.0,1.0,3.0,150.0,Rua Doutor Francisco Ribeiro da Silva,RS,"Duas casas no mesmo terreno, amplo terreno. Financia.",Casa,Pelotas,Obelisco,250000
546,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,0.0,323.0,Rua Paul Cézanne,RS,,Terreno Padrão,Pelotas,Três Vendas,246000
547,0.0,REQUINTE IMÓVEIS,0.0,1.0,5.0,260.0,Tiradentes,RS,"7686 - Requinte oferece: Casa centro, excelente ponto comercial, ou residencial, com 5 dormitórios, sala de estar, sacada, cozinha, área de ...",Casa,Pelotas,Centro,600000
548,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,2.0,235.0,Rua Afonso Pena,RS,"CASA NO FRAGATA: 2 dorms. sala de estar e jantar, 2 wcs, lavanderia, pátio, garagem. R$265.000. C25001",Casa,Pelotas,Fragata,265000
549,0.0,MAP Corretores de Imóveis,1.0,3.0,3.0,180.0,,RS,"Casa excelente, todos os dormitórios com closet. Lareira, churrasqueira, amplo terreno 15 x 36. Aceita apartamento ou terreno. Financia.",Casa,Pelotas,Colina da Sol,650000
550,0.0,SUCASA,0.0,0.0,3.0,1.0,Endereço Não Informado,RS,,Casa,Pelotas,Centro,508800
551,0.0,REQUINTE IMÓVEIS,0.0,0.0,1.0,44.0,Rua Almirante Barroso,RS,"97048 - Requinte Oferece - Residencial Brooklyn, ultima unidade, loft, 44.18m², elevador, interfone, acesso ao condominio com porta blindada...",Apartamento,Pelotas,Centro,219000
552,130.0,MARQUES IMÓVEIS,0.0,0.0,2.0,48.0,,RS,"0228 - Apto Condominio Granada, bairro TRES VENDAS, 2 dormitórios, estar social, cozinha, banheiro social, área serviço, ar condic., armário...",Apartamento,Pelotas,Três Vendas,148000
553,0.0,MAP Corretores de Imóveis,0.0,1.0,3.0,100.0,,RS,"Casa boa, próximo a Av. Duque de Caxias, Polícia Federal e Concretos Schumann. Financia.",Casa,Pelotas,Fragata,150000
554,0.0,REQUINTE IMÓVEIS,0.0,0.0,2.0,45.0,Rua Irmão Gabino Gerardo,RS,"1382 - A Requinte oferece: Guabiroba, apt conservado, 2 dormitórios, sala 2 ambientes, cozinha, banheiro e área de serviço.",Apartamento,Pelotas,Fragata,100000
555,220.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,2.0,48.0,Rua Marcílio Dias,RS,"DESOCUPADO SEGUNDO PISO: 2 dorms, estacionamento, piso frio, ar condicionado, imediações Colina do Sol. R$150.000 Financia",Apartamento,Pelotas,Centro,150000
556,0.0,FUHRO SOUTO IMOBILIARIA,1.0,2.0,3.0,240.0,Rua Alberto Borges Soveral,RS,"UMA QUADRA DA AV. DOM JOAQUIM: 03 dorms. sendo 01 suíte, 03 wcs, 02 salas, lareira, sacadas em todos os dorms. 02 vagas de garagem um ao lad...",Casa,Pelotas,Centro,800000
557,0.0,PELOTA NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,1028.0,,RS,O COMPLEXO INDUSTRIAL E LOGÍSTICO EIXO SUL é o único bairro planejado de Pelotas para instalação de indústrias e empresas de diversos portes...,Terreno Padrão,Pelotas,Distrito Indústrial,308400
558,0.0,REQUINTE IMÓVEIS,0.0,0.0,2.0,50.0,Rua Almirante Barroso,RS,"97666 - Requinte Oferece - Residencial Brooklyn, 50.52m²,  2 dormitórios, s/ garagem, elevador, interfone, acesso ao condominio com porta bl...",Apartamento,Pelotas,Centro,235000
559,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,3.0,155.0,Rua Luiz Alves Pereira,RS,"AREAL RUA ASFALTADA: 3 dorm,  1 suíte, garagem, dois carros, 155 m útil, terreno 12x45m, piscina, pátio grande, aceita imóvel de menor valor...",Casa,Pelotas,Areal,350000
560,180.0,Up Imóveis.,0.0,1.0,2.0,47.0,Avenida Presidente Juscelino Kubitschek de Oliveira,RS,"Residencial Simon Bolivar -  fica no primeiro andar, no condomínio tem salão de festas, piscina adulto e infantil, área de recreação, pracin...",Apartamento,Pelotas,Areal,149000
561,140.0,Oleiro Alves Imóveis,0.0,0.0,1.0,58.0,Avenida Duque de Caxias,RS,"ótimo apartamento, peças super amplas, pertence a fase antiga do condomínio Plaza del Sol, ótima construção e excelente acabamento.",Apartamento,Pelotas,Fragata,169000
562,0.0,MAP Corretores de Imóveis,0.0,1.0,2.0,167.0,,RS,Casa boa em localizada próximo ao Centro. Financia.,Casa,Pelotas,Centro,285000
563,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,3.0,4.0,3.0,210.0,Rua Tomaz Soares Vieira,RS,"Casa no Bougainville NOVA: 03 dormitórios sendo 3 suítes, cozinha, sala de estar com lareira, banheiro social, quintal, churrasqueira parril...",Casa,Pelotas,Laranjal,695000
564,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,2.0,3.0,191.0,Rua Guilherme Leitzke,RS,"Casa semi-nova com ótima posição solar, bem arejada com 3 dormitórios sendo 1 suíte, sala individual, 3 banheiros, cozinha com churrasqueira...",Casa,Pelotas,Três Vendas,722000
565,0.0,Proper Consultoria Imobiliaria,1.0,0.0,3.0,90.0,,RS,"FRENTE, TRÊS DORMITÓRIOS (SENDO UM SUITE), SALA DOIS AMBIENTES, SACADA, CHURRASQUEIRA, COZINHA, AREA DE SERVIÇO, GARAGEM. R$ 440.000,00. AMP...",Apartamento,Pelotas,Centro,440000
566,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,6.0,4.0,350.0,Rua Bento Martins,RS,"Casa Central- muito ampla, ideal para família grande. Possui 4 dormitórios sendo 1 suíte, banheiro social, sala de estar/jantar, cozinha, ár...",Casa,Pelotas,Centro,731000
567,0.0,FUHRO SOUTO IMOBILIARIA,1.0,1.0,3.0,100.0,Rua Marechal Deodoro,RS,"CENTRAL DESOCUPADO: Com elevador, 3 dorms com suíte, box privativo,dep completa. R$420.000 Estuda propostas. R$420.000",Apartamento,Pelotas,Centro,420000
568,0.0,FUHRO SOUTO IMOBILIARIA,1.0,2.0,3.0,200.0,Rua Dom Francisco Barreto,RS,"PROXIMA DO IFSUL : 3 dorms, 1 suíte, 1 closet, sala de estar e jantar, garagem p/2 carros, pátio com piscina, precisa de reformas. Aceita ne...",Casa,Pelotas,Fragata,390000
569,150.0,SUCASA,0.0,1.0,1.0,65.0,Endereço Não Informado,RS,"morar em um lugar que oferece a tranquilidade de um bom bairro e ao mesmo tempo estar perto do centro não tem dinheiro que pague, ainda mais...",Apartamento,Pelotas,Areal,145900
570,0.0,FUHRO SOUTO IMOBILIARIA,1.0,2.0,3.0,120.0,Rua Cidade de Barcelos,RS,"CONSTRUÇÃO NOVA RECANTO DE PORTUGAL: ensolarada, 3 dorms. sendo 1 suíte, piscina, churrasqueira, lareira., 2 vagas de garagem. Chaves conosc...",Casa,Pelotas,Recanto de Portugal,410000
571,0.0,SUCASA,0.0,1.0,2.0,1.0,Endereço Não Informado,RS,,Casa,Pelotas,Fragata,700000
572,150.0,MARQUES IMÓVEIS,0.0,1.0,2.0,52.0,,RS,"Apto FRAGATA com 2 Dormitórios, Sala estar, Cozinha e Área serviço, Banheiro, Garagem, Piso Carpete. Preço: R$ 140.000,00",Apartamento,Pelotas,Fragata,140000
573,350.0,MAP Corretores de Imóveis,0.0,1.0,2.0,55.0,Avenida Ferreira Viana,RS,"Apartamento novo, nunca habitado. Excelente localização. Infraestrutura completa. Financia.",Apartamento,Pelotas,Areal,230000
574,580.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,0.0,66.0,Rua Padre Anchieta,RS,"CONJUNTO SALA COMERCIAL CENTRAL: 2 salas amplas, recepção, wc, elevador, portaria 24hs, piso cirúrgico. R$320.000",Conjunto Comercial/Sala,Pelotas,Centro,320000
575,0.0,MAP Corretores de Imóveis,0.0,1.0,2.0,60.0,,RS,"Casa localizada próximo a Av. Theodoro Muller, amplo terreno medindo 8,5 x 33,5. Piso frio. Financia.",Casa,Pelotas,Fragata,160000
576,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,3.0,630.0,Praca Tiradentes,RS,"EXCELENTE PRÉDIO RESIDÊNCIAL E COMERCIAL CENTRAL: 630M área construída, 3 dorm, suíte, sala estar e jantar, wc social e aux, cozinha, lavand...",Casa,Pelotas,Centro,480000
577,190.0,MARQUES IMÓVEIS,0.0,0.0,2.0,50.0,,RS,"Apto FRAGATA com 2 Dormitórios, Sala estar, Cozinha, Área serviço, Banheiro, Estacionamento rotativo, Piso Frio, Ficam móveis da Cozinha e q...",Apartamento,Pelotas,Fragata,154000
578,0.0,Azocar Imóveis,0.0,0.0,0.0,300.0,Rua Cidade de Évora,RS,"Excelente Terreno no Recanto de Portugal.

Bem localizado,  a uma quadra da Av. Adolfo Fetter, rua calçada, pronto para construir. Próximo...",Terreno Padrão,Pelotas,Recanto de Portugal,180000
579,0.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,85.0,Rua Helena Coswig Leitzke,RS,"9117 - Requinte oferece: Excelente sobrado novo nas três vendas, ótimo padrão, com 2 dormitórios, sala de estar, cozinha, área de serviço, b...",Casa de Condomínio,Pelotas,Três Vendas,268000
580,0.0,FUHRO SOUTO IMOBILIARIA,1.0,2.0,3.0,100.0,Rua Francisco Moreira,RS,"SOBRADO NO AREAL: 3 dorms. suíte, sala de estar e jantar, lareira, lavabo, área de serviço, amplo patio,garagem para 02 carros ,chaves conos...",Casa,Pelotas,Areal,530000
581,130.0,MAP Corretores de Imóveis,0.0,1.0,2.0,47.0,,RS,"Casa muito boa, condomínio com infraestrutura completa. Financia.",Casa de Condomínio,Pelotas,Três Vendas,170000
